season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,game_id,away_team,away_score,home_team,home_score,result
2007,13,CHI,REG,NYG,25,46,296,1,0,6,-52,0,0,509,135,13,-6.920231088278893,2.7005358803563,0,23,68,0,0,0,6,-3.482564214093145,0,25,0,296,1,0,0,509,135,13,17.620748239016393,0,0,47,14,16,0,0,4,2.0,14.0,3,2,1,3,0,0,0,0,0,0,2,2,0,10,71,6,3,16,2,29,3,3,0,0,46.0,1.0,0,0,1,2,0,0,0,0,0,0,0,0,35;46;41,,,122,0,0,1,1,0,0,1.0,0,0,0,0,0,,NYG,21,CHI,16,-5
2007,14,CHI,REG,WAS,29,51,309,1,2,2,-13,0,0,323,161,15,-2.6621693866417915,-3.6286248763402305,0,24,60,0,0,0,5,-3.358851007069461,0,29,0,309,1,1,0,323,161,15,23.526308621545105,0,0,40,13,17,0,0,2,1.0,10.0,4,0,0,1,0,0,0,0,0,0,1,1,0,9,49,4,1,16,4,60,3,4,0,1,30.0,0.75,0,2,1,0,0,0,0,0,0,0,0,0,30;22;21,,48,73,0,48,1,1,0,0,1.0,0,0,0,0,0,,CHI,16,WAS,24,8
2007,15,CHI,REG,MIN,22,38,184,0,1,1,-7,0,0,247,134,7,-14.227955618182053,-4.589601867907756,0,17,32,1,0,0,5,-6.286593619268388,0,22,0,184,0,0,0,247,134,7,6.223057830582517,0,0,47,10,14,0,0,0,2.0,13.0,9,3,51,5,0,2,0,0,1,2,1,1,0,11,95,3,4,29,4,78,2,2,0,0,47.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,29;47,,,76,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,13,MIN,20,7
2007,16,CHI,REG,GB,8,14,101,1,0,0,0,0,0,64,80,6,6.443087141137472,-0.3154435328074864,1,45,139,1,0,0,8,-3.085048421518877,0,8,0,101,1,0,0,64,80,6,12.558259126256122,1,1,39,7,7,0,0,0,1.0,4.0,3,2,92,9,1,0,0,7,0,0,0,0,0,6,30,2,0,0,1,-1,2,2,0,0,35.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,31;35,,,66,0,0,3,3,0,0,1.0,0,0,0,0,0,,GB,7,CHI,35,28
2007,17,CHI,REG,NO,13,28,199,3,1,2,-20,1,0,358,74,7,-2.4846210292362407,-9.154950468628495,0,27,96,0,1,0,5,-3.03247392247431,0,13,0,199,3,1,1,358,74,7,15.738201946543995,0,1,50,15,15,0,0,2,3.0,12.0,6,2,23,10,0,1,1,0,2,3,1,1,0,5,34,4,1,64,4,47,1,1,0,0,39.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,4,4,0,0,1.0,0,0,0,0,0,,NO,25,CHI,33,8
2008,1,CHI,REG,IND,13,21,150,0,0,2,-14,1,0,132,97,7,4.0755844129265535,3.786337673664093,0,39,183,2,0,0,9,2.090197978231265,0,13,0,150,0,0,0,132,97,7,11.822890220035333,0,0,41,7,7,0,0,1,2.0,17.0,4,0,0,5,0,0,1,0,1,1,1,1,1,7,60,4,1,25,5,90,2,2,0,0,41.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,41;25,,,66,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,29,IND,13,-16
2008,2,CHI,REG,CAR,19,32,149,0,0,1,-8,0,0,298,57,6,-0.4198168842498706,-2.2016342729330063,0,29,115,1,0,0,7,-1.6516857270034961,0,19,0,149,0,2,2,298,57,6,1.7537772950599901,0,1,43,2,8,0,0,0,3.0,26.0,4,1,26,3,0,0,0,9,0,0,0,0,0,12,86,5,5,30,4,101,1,1,0,0,26.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,17,CAR,20,3
2008,3,CHI,REG,TB,22,34,268,2,2,3,-21,0,0,287,121,14,-6.291253160723598,7.276108048178933,1,37,158,0,0,0,7,-0.7938011844170045,0,22,0,268,2,0,0,287,121,14,20.71973897950539,1,0,54,7,7,0,0,1,0.0,0.0,6,3,15,16,0,0,0,0,0,0,1,1,0,8,64,3,3,25,4,108,3,4,1,0,43.0,0.75,0,1,0,2,0,0,0,0,0,1,0,0,40;43;28,49,,111,49,0,1,1,0,0,1.0,0,0,0,0,0,,TB,27,CHI,24,-3
2008,4,CHI,REG,PHI,18,34,199,3,2,4,-21,1,1,241,84,8,-12.905381744523545,-4.5623778365552425,0,26,78,0,1,1,5,-8.622534926922526,0,18,0,199,3,0,0,241,84,8,18.461413175042253,0,0,49,5,7,0,0,0,3.0,25.0,7,1,49,7,0,0,0,0,0,1,1,1,0,1,5,5,4,1,5,138,1,1,0,0,41.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,3,3,0,0,1.0,0,0,0,0,0,,PHI,20,CHI,24,4
2008,5,CHI,REG,DET,24,34,334,2,0,1,-6,0,0,338,146,14,17.624620939559478,9.921391834230985,0,34,97,1,0,0,7,-8.286815862625254,0,24,0,334,2,0,0,338,146,14,29.562803682871163,0,0,37,2,12,0,0,1,4.0,40.0,4,1,26,7,1,1,0,0,0,0,1,1,0,6,45,3,4,24,2,38,2,2,0,0,45.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,37;45,,,82,0,0,4,4,0,0,1.0,0,0,0,0,0,,CHI,34,DET,7,-27
2008,6,CHI,REG,ATL,26,43,286,1,0,1,-4,0,0,389,90,17,11.302585108218732,0.990660914352962,0,23,79,1,0,0,4,-3.2721077855676413,0,26,0,286,1,0,0,389,90,17,24.804358309484087,0,0,49,8,8,0,0,1,0.0,0.0,0,0,0,3,0,1,0,0,0,0,1,1,0,6,57,5,0,0,6,121,2,2,0,0,36.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,36;32,,,68,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,20,ATL,22,2
2008,7,CHI,REG,MIN,21,32,283,2,0,2,-9,1,1,223,173,13,5.136864456226729,4.915655218064785,0,22,53,1,0,0,5,-1.899342656484805,0,21,0,283,2,1,0,223,173,13,20.28229274251988,0,1,52,10,10,0,0,0,2.0,14.0,5,4,56,9,0,0,0,17,1,1,1,1,2,5,45,4,0,0,7,124,2,3,0,1,48.0,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,26;48,,42,74,0,42,6,6,0,0,1.0,0,0,0,0,0,,MIN,41,CHI,48,7
2008,9,CHI,REG,DET,17,33,166,1,1,1,0,0,0,289,60,9,-3.8982079692101923,-5.522156925871968,0,30,154,2,0,0,9,5.290086443914333,0,17,0,166,1,0,0,289,60,9,10.358351752220187,0,0,51,11,11,0,0,1,2.0,12.0,8,2,44,7,0,0,0,0,0,0,1,1,0,3,25,5,2,21,4,65,2,2,0,0,41.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,36;41,,,77,0,0,3,3,0,0,1.0,0,0,0,0,0,,DET,23,CHI,27,4
2008,10,CHI,REG,TEN,20,37,173,1,1,2,-8,0,0,316,78,8,-8.680456600686423,-7.766700515875945,0,24,78,1,0,0,6,-2.1616061492532026,0,20,0,173,1,0,0,316,78,8,12.461890465056058,0,0,50,11,11,0,0,0,1.0,5.0,3,0,0,4,0,0,0,0,0,0,1,1,0,3,20,5,2,13,4,99,0,1,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,48,0,0,48,2,2,0,0,1.0,0,0,0,0,0,,TEN,21,CHI,14,-7
2008,11,CHI,REG,GB,17,33,159,0,0,1,-8,0,0,237,84,5,-6.005119482119612,-9.004894379646547,0,20,83,0,1,1,6,-10.679290833912091,0,17,0,159,0,0,0,237,84,5,7.97615141706774,0,0,47,10,18,0,0,0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,8,65,1,1,7,8,196,1,1,0,0,35.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,0,0,0,0,,0,0,0,0,0,,CHI,3,GB,37,34
2008,12,CHI,REG,LA,18,29,139,1,0,1,-6,0,0,211,62,7,0.16220680092154272,-1.3044663544358879,0,32,201,2,1,1,11,2.3340696093509905,0,18,0,139,1,1,1,211,62,7,4.120978634914964,0,0,51,2,2,0,0,0,5.0,43.0,7,4,20,10,0,0,0,0,0,0,0,0,0,3,14,2,4,26,2,76,2,2,0,0,43.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,43;38,,,81,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,27,STL,3,-24
2008,13,CHI,REG,MIN,11,29,153,2,3,3,-28,0,0,252,91,4,-21.64495489076944,-23.908330859809087,0,26,103,0,0,0,5,-6.226577645225916,0,11,0,153,2,0,0,252,91,4,14.16405734710861,0,0,45,9,17,0,0,1,2.0,10.0,4,1,36,5,0,0,0,0,0,0,0,0,0,5,50,4,4,29,7,186,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,14,MIN,34,20
2008,14,CHI,REG,JAX,20,34,219,2,1,1,-9,0,0,237,100,10,-3.7215332835425903,-2.1844435264082516,0,26,86,0,0,0,5,-4.398384091677144,0,20,0,219,2,0,0,237,100,10,14.834366708689812,0,0,42,15,17,0,0,1,3.0,19.0,8,1,42,10,0,4,0,0,2,2,0,0,0,1,5,3,3,22,3,81,3,3,0,0,36.0,1.0,0,1,2,0,0,0,0,0,0,0,0,0,22;36;35,,,93,0,0,2,2,0,0,1.0,0,0,0,0,0,,JAX,10,CHI,23,13
2008,15,CHI,REG,NO,24,41,172,0,2,1,-1,0,0,255,72,9,-15.759200611057947,-6.26202610934653,0,20,55,2,1,1,6,-6.098831057979216,0,24,1,172,0,0,0,255,72,9,6.023065092012985,0,1,48,13,13,0,0,0,1.0,6.0,3,2,0,9,0,0,0,0,0,0,0,0,0,4,24,4,2,-2,6,192,2,2,0,0,35.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,28;35,,,63,0,0,3,3,0,0,1.0,1,1,0,0,35,,NO,24,CHI,27,3
2008,16,CHI,REG,GB,14,27,142,1,2,3,-6,0,0,226,77,9,-7.953280413989106,-9.748774215027138,0,26,74,1,0,0,5,-4.282664945337782,0,14,0,142,1,0,0,226,77,9,13.090349449543282,0,0,47,9,9,0,0,0,0.0,0.0,4,1,-2,6,0,0,0,0,0,0,1,1,0,4,35,5,3,40,4,117,2,2,0,0,38.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,31;38,,,69,0,0,2,2,0,0,1.0,1,1,0,0,38,,GB,17,CHI,20,3
2008,17,CHI,REG,HOU,22,37,244,2,0,2,-19,0,0,333,98,15,4.962495966904907,-3.084284469888017,0,18,69,1,0,0,6,0.7572247275384143,0,22,0,244,2,1,0,333,98,15,20.499950196742656,0,0,50,9,15,0,0,1,0.0,0.0,4,0,0,4,0,0,0,0,0,0,1,1,0,2,10,5,1,0,6,187,1,1,0,0,37.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,24,HOU,31,7
2009,1,CHI,REG,GB,17,36,277,1,4,2,-11,0,0,371,109,12,-13.45683904903465,-10.753666247640334,0,31,86,0,0,0,4,-5.868873593419064,0,17,35,277,1,0,0,371,109,12,-11.374029404632646,0,0,41,8,8,0,0,0,4.0,34.0,9,0,0,2,0,0,1,0,0,0,0,0,0,3,25,5,2,15,5,124,2,2,0,0,47.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,47;21,,,68,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,15,GB,21,6
2009,2,CHI,REG,PIT,27,38,236,2,0,1,-4,0,0,217,112,13,9.599919989239424,10.076798420203358,0,18,43,0,0,0,2,-6.979989226679676,0,27,38,236,2,1,0,217,112,13,10.892238246742636,0,0,45,7,7,0,0,1,2.0,18.0,5,1,14,2,0,0,0,0,1,1,1,1,0,10,80,4,2,14,3,53,1,1,0,0,44.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,2,2,0,0,1.0,0,0,0,0,0,,PIT,14,CHI,17,3
2009,3,CHI,REG,SEA,21,27,247,3,1,2,-14,2,1,200,146,11,11.571411708388545,16.259123329763064,1,28,85,0,1,0,4,-7.157520873850444,0,21,27,247,3,0,0,200,146,11,17.16418791568653,1,0,60,3,3,0,0,1,3.0,18.0,6,1,0,8,0,0,0,0,2,3,1,1,0,6,60,5,1,9,4,134,1,2,1,0,37.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,37,53,,37,53,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,25,SEA,19,-6
2009,4,CHI,REG,DET,18,28,141,2,0,2,-16,1,0,210,58,8,-2.6295017771152622,4.230846358197076,0,20,151,3,1,0,6,7.180304708570684,0,18,28,141,2,0,0,210,58,8,-0.013296054090357057,0,1,47,16,16,0,0,1,5.0,42.0,9,1,6,3,0,0,0,0,2,2,1,1,0,3,36,4,5,87,4,190,2,2,0,0,52.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,52;22,,,74,0,0,6,6,0,0,1.0,0,0,0,0,0,,DET,24,CHI,48,24
2009,6,CHI,REG,ATL,27,43,300,2,2,2,-10,0,0,432,94,14,1.7768458912032656,4.06512465587882,0,23,83,0,2,1,5,-6.0917598775122315,0,27,43,300,2,0,0,432,94,14,4.040878185245674,0,0,40,4,4,0,0,1,0.0,0.0,0,2,-15,6,0,1,0,0,2,2,0,0,0,9,65,5,3,54,4,69,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,14,ATL,21,7
2009,7,CHI,REG,CIN,27,39,254,1,3,1,-10,0,0,307,77,12,-5.718186480885706,8.67073018299906,0,12,35,0,2,0,5,0.25277177334646694,0,27,38,254,1,1,1,307,77,12,-8.780478768826796,0,0,43,2,38,0,0,0,0.0,0.0,2,0,0,2,0,0,0,0,2,3,0,0,0,6,44,4,0,0,7,151,1,1,0,0,22.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,10,CIN,45,35
2009,8,CHI,REG,CLE,17,30,225,0,1,4,-26,0,0,161,127,10,-6.692156170585909,-5.1012767799969385,0,37,170,2,0,0,8,-2.295750924386084,0,17,29,225,0,0,0,161,127,10,-0.7075222823146343,0,0,33,10,10,0,0,3,1.0,11.0,3,2,56,4,1,0,0,0,0,0,3,3,0,5,35,6,4,47,2,29,3,3,0,0,37.0,1.0,0,1,2,0,0,0,0,0,0,0,0,0,37;29;32,,,98,0,0,3,3,0,0,1.0,0,0,0,0,0,,CLE,6,CHI,30,24
2009,9,CHI,REG,ARI,29,47,369,3,1,4,-22,0,0,455,171,16,0.6615198627966361,2.6437378627188677,0,12,70,0,0,0,4,-0.7746812068508007,0,29,47,369,3,0,0,455,171,16,6.422253464259198,0,0,48,11,11,0,0,1,1.0,5.0,6,1,39,2,0,0,0,0,0,0,0,0,0,9,89,2,2,2,7,121,0,1,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,48,0,0,48,3,3,0,0,1.0,0,0,0,0,0,,ARI,41,CHI,21,-20
2009,10,CHI,REG,SF,29,52,307,0,5,0,0,0,0,337,195,12,-18.5801477302931,-3.0049268992579683,0,21,43,0,0,0,6,-4.061515977198724,0,29,50,307,0,0,0,337,195,12,-18.149476513314873,0,0,43,0,22,0,0,1,2.0,12.0,3,1,0,2,0,0,0,0,1,1,0,0,0,10,75,4,2,4,3,42,2,2,0,0,50.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,50;38,,,88,0,0,0,0,0,0,,0,0,0,0,0,,CHI,6,SF,10,4
2009,11,CHI,REG,PHI,24,43,171,1,1,1,-13,0,0,304,73,8,-11.422627417542595,-6.132724561861583,1,20,126,0,0,0,4,2.0685697123990394,0,24,42,171,1,0,0,304,73,8,-8.818941515925893,1,0,49,10,12,0,0,3,3.0,24.0,8,1,0,2,0,0,0,0,0,0,2,2,0,7,64,5,3,16,5,154,4,5,0,1,49.0,0.8,0,2,0,2,0,0,0,0,0,0,0,0,45;28;28;49,,48,150,0,48,0,0,0,0,,0,0,0,0,0,,PHI,24,CHI,20,-4
2009,12,CHI,REG,MIN,18,23,147,1,2,4,-21,0,0,140,69,7,-6.73835379004022,9.53724870215292,0,11,43,0,0,0,0,-3.662763573898701,0,18,23,147,1,0,0,140,69,7,-2.035134590056259,0,0,52,4,12,0,0,2,1.0,14.0,5,0,0,4,0,1,0,0,1,1,1,1,0,6,44,1,2,4,8,248,1,1,0,0,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,10,MIN,36,26
2009,13,CHI,REG,LA,9,18,143,1,0,2,-15,1,0,161,64,4,-3.4671979328036944,-5.38695545660125,0,38,120,1,2,1,7,-7.219089480408002,0,9,18,143,1,1,0,161,64,4,-0.8934412743315736,0,0,44,16,16,0,0,1,3.0,15.0,7,1,0,5,0,2,0,0,4,4,1,1,0,4,35,2,3,-3,4,100,1,1,0,0,27.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,2,2,0,0,1.0,0,0,0,0,0,,STL,9,CHI,17,8
2009,14,CHI,REG,GB,23,36,209,2,2,3,-14,0,0,382,62,8,-5.339978787465952,5.568546737943375,0,17,59,0,0,0,5,-3.407819945074152,0,23,35,209,2,0,0,382,62,8,-4.411589429306332,0,0,43,9,9,0,0,2,2.0,11.0,5,0,0,2,0,0,0,0,1,1,2,2,0,13,109,5,2,-2,5,93,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,,GB,21,CHI,14,-7
2009,15,CHI,REG,BAL,12,32,102,0,4,2,-4,0,0,218,55,5,-25.935912547050975,-26.774352695792913,0,30,122,0,2,1,8,0.6631649005576037,0,12,32,102,0,0,0,218,55,5,-23.555888709961437,0,1,46,15,15,0,0,1,2.0,22.0,2,1,20,2,0,0,0,0,1,1,0,0,0,1,9,2,4,76,6,127,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,7,BAL,31,24
2009,16,CHI,REG,MIN,20,35,273,4,1,2,-15,0,0,360,87,14,6.825386995687704,0.6403600318091276,0,28,105,0,0,0,4,-2.5685751986187535,0,20,35,273,4,0,0,360,87,14,10.096194247021895,0,0,46,19,19,0,0,1,2.0,14.0,6,0,0,4,0,0,0,0,0,0,2,2,0,3,31,4,3,6,7,214,3,4,1,0,42.0,0.75,0,1,0,2,0,0,0,0,0,1,0,0,22;42;41,45,,105,45,0,3,3,0,0,1.0,0,0,0,0,0,,MIN,30,CHI,36,6
2009,17,CHI,REG,DET,22,36,276,4,0,2,-8,1,0,350,101,16,13.527982049738956,2.4570487853553575,0,28,150,0,0,0,4,2.269444489570783,0,22,36,276,4,0,0,350,101,16,16.482542601065678,0,0,49,2,16,0,0,2,2.0,13.0,4,1,24,3,0,0,0,0,1,1,1,1,0,5,35,5,1,1,6,130,3,3,0,0,44.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,44;28;34,,,106,0,0,4,4,0,0,1.0,0,0,0,0,0,,CHI,37,DET,23,-14
2010,1,CHI,REG,DET,23,35,372,2,1,4,-10,1,1,322,220,15,4.151708595057587,6.359654154096329,0,31,101,0,0,0,4,-6.460925980661183,0,23,35,372,2,3,2,322,220,15,2.561837218770395,0,0,44,6,6,0,0,2,2.0,23.0,5,1,7,3,0,0,0,0,1,1,2,2,0,9,100,1,5,17,3,70,2,2,0,0,31.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,20;31,,,51,0,0,1,1,0,0,1.0,0,0,0,0,0,,DET,14,CHI,19,5
2010,2,CHI,REG,DAL,21,29,277,3,0,1,-7,0,0,264,140,10,11.225165479735535,24.722323298454285,0,19,38,0,0,0,3,-7.299418947638044,0,21,25,277,3,0,0,264,140,10,16.147053141961806,0,0,51,0,8,0,0,1,0.0,0.0,5,2,38,7,0,0,0,0,0,0,1,1,0,2,10,5,1,-5,3,85,2,2,0,0,40.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,38;40,,,78,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,27,DAL,20,-7
2010,3,CHI,REG,GB,16,27,221,1,1,3,-22,0,0,255,84,11,0.8904669224373065,0.07732854439661999,0,18,77,0,0,0,2,-0.9500718988558177,0,16,27,221,1,1,0,255,84,11,5.8219346853527245,0,1,49,4,4,0,0,1,0.0,0.0,3,1,1,4,0,0,0,0,0,0,1,1,0,5,38,4,3,93,3,91,2,3,1,0,25.0,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,25;19,49,,44,49,0,2,2,0,0,1.0,1,1,0,0,19,,GB,17,CHI,20,3
2010,4,CHI,REG,NYG,15,26,114,0,2,10,-63,3,1,147,67,3,-26.6433237562409,-1.1505308250586201,0,16,59,0,0,0,2,-5.199374903808348,0,15,24,114,0,0,0,147,67,3,-10.083902405876326,0,0,40,16,16,0,0,2,2.0,12.0,3,0,0,7,0,0,0,0,2,2,3,3,0,8,40,2,2,6,3,51,1,1,0,0,40.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,0,0,0,0,,0,0,0,0,0,,CHI,3,NYG,17,14
2010,5,CHI,REG,CAR,8,19,51,0,4,3,-22,0,0,149,34,2,-21.077614301051142,-13.166940377818216,0,42,218,2,0,0,10,5.568107422833549,0,8,18,51,0,0,0,149,34,2,-14.849129713598302,0,0,41,7,19,0,0,1,5.0,34.0,5,3,17,6,0,0,0,0,0,0,0,0,0,5,45,4,3,68,3,133,3,3,0,0,53.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,28;53;43,,,124,0,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,23,CAR,6,-17
2010,6,CHI,REG,SEA,17,39,290,0,0,6,-44,1,0,417,145,11,-9.322985128266255,-13.549065284239937,0,14,61,1,0,0,3,0.3835831069154665,0,17,39,290,0,0,0,417,145,11,1.0054665155549478,0,1,45,9,15,0,0,0,0.0,0.0,1,0,0,4,0,0,0,0,1,1,0,0,0,2,18,4,2,93,2,27,2,3,1,0,34.0,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,1,0,34;24,54,,58,54,0,2,2,0,0,1.0,0,0,0,0,0,,SEA,23,CHI,20,-3
2010,7,CHI,REG,WAS,26,40,281,1,4,4,-25,0,0,352,95,14,-15.859090897865826,4.414480552077293,0,16,66,0,1,1,4,-6.193414298380958,0,26,40,281,1,1,1,352,95,14,-14.525960511673475,0,0,47,5,13,0,0,5,2.0,13.0,8,2,54,5,1,0,0,0,0,0,1,1,0,6,51,5,1,12,4,78,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,,WAS,17,CHI,14,-3
2010,9,CHI,REG,BUF,17,30,188,2,0,1,-10,1,1,268,83,11,8.487980843005342,-6.492506563663483,1,31,105,1,0,0,6,-2.3071474610478617,0,17,30,188,2,0,0,268,83,11,14.315889243218688,1,0,32,12,18,0,0,1,1.0,5.0,12,2,44,7,0,0,0,0,0,0,1,1,0,7,45,4,1,3,4,84,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,42,,0,42,0,2,2,0,0,1.0,0,0,0,0,0,,CHI,22,BUF,19,-3
2010,10,CHI,REG,MIN,22,35,237,3,2,2,-7,0,0,324,62,13,5.287316018307541,7.466490013258794,0,37,130,0,0,0,7,-5.33710317081243,0,22,35,237,3,0,0,324,62,13,8.02785213949341,0,0,45,0,2,0,0,1,1.0,0.0,2,3,3,5,0,0,0,0,0,0,1,1,0,11,116,4,2,47,3,132,2,3,1,0,37.0,0.6666666666666666,0,0,2,0,0,0,0,0,0,1,0,0,34;37,43,,71,43,0,3,3,0,0,1.0,0,0,0,0,0,,MIN,13,CHI,27,14
2010,11,CHI,REG,MIA,16,25,156,0,1,3,-23,1,0,194,80,11,4.576696189525791,2.1537461280822754,0,40,135,1,0,0,7,-2.941225443249474,0,16,25,156,0,0,0,194,80,11,8.831267006184255,0,0,36,0,8,0,0,0,6.0,39.0,6,1,5,5,0,0,0,0,1,1,0,0,0,5,45,3,4,27,1,10,3,3,0,0,50.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,47;24;50,,,121,0,0,1,1,0,0,1.0,0,0,0,0,0,,CHI,16,MIA,0,-16
2010,12,CHI,REG,PHI,14,21,247,4,0,4,-29,0,0,189,141,14,16.90417493778145,14.561563304492402,0,28,131,0,0,0,3,-4.969417525280733,0,14,21,247,4,0,0,189,141,14,22.598019665487612,0,0,53,3,13,0,0,2,4.0,40.0,8,1,39,4,0,0,0,0,0,0,0,0,0,6,56,4,1,9,6,166,1,1,0,0,23.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,4,4,0,0,1.0,0,0,0,0,0,,PHI,26,CHI,31,5
2010,13,CHI,REG,DET,21,26,234,1,0,4,-37,1,1,171,115,15,2.9312724164827615,10.26828346344141,0,28,114,2,0,0,6,1.9928865671390668,0,21,26,234,1,0,0,171,115,15,14.057317587887018,0,0,38,1,21,0,0,1,2.0,10.0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,25,2,2,37,5,101,1,1,0,0,54.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,54,,,54,0,0,3,3,0,0,1.0,0,0,0,0,0,,CHI,24,DET,20,-4
2010,14,CHI,REG,NE,12,26,152,0,2,2,-14,1,1,229,39,8,-11.863367626676336,-11.387392018850031,0,14,47,1,0,0,3,-1.2997485967352986,0,12,26,152,0,1,1,229,39,8,-13.39846088225022,0,0,52,9,11,0,0,0,3.0,18.0,3,0,0,6,0,0,0,0,2,2,0,0,0,4,30,1,1,17,7,196,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,,NE,36,CHI,7,-29
